2002-10-05 Rockefeller Center, GE Building, Studio 8H, New York City, NY - /gig:2002-10-05-rockefeller-center-new-york-city-ny
2002-10-04 FleetCenter, Boston, MA - /gig:2002-10-04-fleetcenter-boston-ma
2002-09-30 Xcel Energy Center, Saint Paul, MN - /gig:2002-09-30-xcel-energy-center-saint-paul-mn
2002-09-29 Fargodome, Fargo, ND - /gig:2002-09-29-fargodome-fargo-nd
2002-09-27 Bradley Center, Milwaukee, WI - /gig:2002-09-27-bradley-center-milwaukee-wi
2002-09-25 United Center, Chicago, IL - /gig:2002-09-25-united-center-chicago-il
2002-09-24 Kemper Arena, Kansas City, MO - /gig:2002-09-24-kemper-arena-kansas-city-mo
2002-09-22 Pepsi Center, Denver, CO - /gig:2002-09-22-pepsi-center-denver-co
2002-08-30 Savvis Center, St. Louis, MO - /gig:2002-08-30-savvis-center-st-louis-mo
2002-08-29 Hayden Planetarium, New York City, NY - /gig:2002-08-29-hayden-planetarium-new-york-city-ny
2002-08-27 Compaq Center At San Jose, San Jose, CA - /gig:2002-08-27-compaq-center-san-jose-ca
2002-08-25 America West Arena, Phoenix, AZ - /gig:2002-08-25-america-west-arena-phoenix-az
2002-08-24 Forum (The), Inglewood, CA - /gig:2002-08-24-forum-inglewood-ca
2002-08-21 Tacoma Dome, Tacoma, WA - /gig:2002-08-21-dome-tacoma-wa
2002-08-20 Rose Garden, Portland, OR - /gig:2002-08-20-rose-garden-portland-or
2002-08-18 Thomas & Mack Center, Las Vegas, NV - /gig:2002-08-18-thomas-mack-center-las-vegas-nv
2002-08-15 Palace Of Auburn Hills (The), Auburn Hills, MI - /gig:2002-08-15-palace-auburn-hills-mi
2002-08-14 Gund Arena, Cleveland, OH - /gig:2002-08-14-gund-arena-cleveland-oh
2002-08-12 Madison Square Garden, New York City, NY - /gig:2002-08-12-madison-square-garden-new-york-city-ny
2002-08-10 MCI Center, Washington, DC - /gig:2002-08-10-mci-center-washington-dc
2002-08-07 Continental Airlines Arena, East Rutherford, NJ - /gig:2002-08-07-continental-airlines-arena-east-rutherford-nj
2002-08-01 Ed Sullivan Theater, New York City, NY - /gig:2002-08-01-ed-sullivan-theater-new-york-city-ny
2002-07-19 Springsteen Residence, Colts Neck, NJ - /gig:2002-07-19-springsteen-residence-colts-neck-nj
2001-12-08 Convention Hall, Asbury Park, NJ - /gig:2001-12-08-convention-hall-asbury-park-nj
2001-12-07 Convention Hall, Asbury Park, NJ - /gig:2001-12-07-convention-hall-asbury-park-nj
2001-12-06 Convention Hall, Asbury Park, NJ - /gig:2001-12-06-convention-hall-asbury-park-nj
2001-12-04 Convention Hall, Asbury Park, NJ - /gig:2001-12-04-convention-hall-asbury-park-nj
2001-12-03 Convention Hall, Asbury Park, NJ - /gig:2001-12-03-convention-hall-asbury-park-nj
2001-11-03 Tradewinds, Sea Bright, NJ - /gig:2001-11-03-tradewinds-sea-bright-nj
2001-10-19 Count Basie Theatre, Red Bank, NJ - /gig:2001-10-19-count-basie-theatre-red-bank-nj
2001-10-18 Count Basie Theatre, Red Bank, NJ - /gig:2001-10-18-count-basie-theatre-red-bank-nj
2001-09-01 Stone Pony (The), Asbury Park, NJ - /gig:2001-09-01-stone-pony-asbury-park-nj
2001-08-18 Waterfront, Asbury Park, NJ - /gig:2001-08-18-waterfront-asbury-park-nj
2001-07-31 Count Basie Theatre, Red Bank, NJ - /gig:2001-07-31-count-basie-theatre-red-bank-nj
2001-05-27 Stone Pony (The), Asbury Park, NJ - /gig:2001-05-27-stone-pony-asbury-park-nj
2000-12-18 Convention Hall, Asbury Park, NJ - /gig:2000-12-18-convention-hall-asbury-park-nj
2000-12-17 Convention Hall, Asbury Park, NJ - /gig:2000-12-17-convention-hall-asbury-park-nj
2000-11-03 Stone Pony (The), Asbury Park, NJ - /gig:2000-11-03-stone-pony-asbury-park-nj
2000-07-01 Madison Square Garden, New York City, NY - /gig:2000-07-01-madison-square-garden-new-york-city-ny
2000-06-29 Madison Square Garden, New York City, NY - /gig:2000-06-29-madison-square-garden-new-york-city-ny
2000-06-27 Madison Square Garden, New York City, NY - /gig:2000-06-27-madison-square-garden-new-york-city-ny
2000-06-26 Madison Square Garden, New York City, NY - /gig:2000-06-26-madison-square-garden-new-york-city-ny
2000-06-23 Madison Square Garden, New York City, NY - /gig:2000-06-23-madison-square-garden-new-york-city-ny
2000-06-22 Madison Square Garden, New York City, NY - /gig:2000-06-22-madison-square-garden-new-york-city-ny
2000-06-20 Madison Square Garden, New York City, NY - /gig:2000-06-20-madison-square-garden-new-york-city-ny
2000-06-17 Madison Square Garden, New York City, NY - /gig:2000-06-17-madison-square-garden-new-york-city-ny
2000-06-15 Madison Square Garden, New York City, NY - /gig:2000-06-15-madison-square-garden-new-york-city-ny
2000-06-12 Madison Square Garden, New York City, NY - /gig:2000-06-12-madison-square-garden-new-york-city-ny
2000-06-04 Philips Arena, Atlanta, GA - /gig:2000-06-04-philips-arena-atlanta-ga
2000-06-03 Philips Arena, Atlanta, GA - /gig:2000-06-03-philips-arena-atlanta-ga
2000-05-29 Delta Center, Salt Lake City, UT - /gig:2000-05-29-delta-center-salt-lake-city-ut
2000-05-27 MGM Grand Garden Arena, Las Vegas, NV - /gig:2000-05-27-mgm-grand-garden-arena-las-vegas-nv
2000-05-22 Arrowhead Pond Of Anaheim, Anaheim, CA - /gig:2000-05-22-arrowhead-pond-anaheim-ca
2000-05-21 Arrowhead Pond Of Anaheim, Anaheim, CA - /gig:2000-05-21-arrowhead-pond-anaheim-ca
2000-05-08 Hartford Civic Center, Hartford, CT - /gig:2000-05-08-civic-center-hartford-ct
2000-05-07 Hartford Civic Center, Hartford, CT - /gig:2000-05-07-civic-center-hartford-ct
2000-05-04 Air Canada Centre, Toronto, ON - /gig:2000-05-04-air-canada-centre-toronto-on
2000-05-03 Air Canada Centre, Toronto, ON - /gig:2000-05-03-air-canada-centre-toronto-on
2000-04-30 Firstar Center, Cincinnati, OH - /gig:2000-04-30-firstar-center-cincinnati-oh
2000-04-26 Mellon Arena, Pittsburgh, PA - /gig:2000-04-26-mellon-arena-pittsburgh-pa
2000-04-25 Mellon Arena, Pittsburgh, PA - /gig:2000-04-25-mellon-arena-pittsburgh-pa
2000-04-22 Raleigh Entertainment & Sports Arena, Raleigh, NC - /gig:2000-04-22-entertainment-sports-arena-raleigh-nc
2000-04-21 Charlotte Coliseum, Charlotte, NC - /gig:2000-04-21-coliseum-charlotte-nc
2000-04-18 Compaq Center, Houston, TX - /gig:2000-04-18-compaq-center-houston-tx
2000-04-17 Frank Erwin Center, Austin, TX - /gig:2000-04-17-frank-erwin-center-austin-tx
2000-04-15 Freedom Hall, Louisville, KY - /gig:2000-04-15-freedom-hall-louisville-ky
2000-04-12 Nashville Arena, Nashville, TN - /gig:2000-04-12-arena-nashville-tn
2000-04-09 Kemper Arena, Kansas City, MO - /gig:2000-04-09-kemper-arena-kansas-city-mo
2000-04-08 Kiel Center, St. Louis, MO - /gig:2000-04-08-kiel-center-st-louis-mo
2000-04-04 Tacoma Dome, Tacoma, WA - /gig:2000-04-04-dome-tacoma-wa
2000-04-03 Rose Garden, Portland, OR - /gig:2000-04-03-rose-garden-portland-or
2000-03-31 Pepsi Center, Denver, CO - /gig:2000-03-31-pepsi-center-denver-co
2000-03-30 Pepsi Center, Denver, CO - /gig:2000-03-30-pepsi-center-denver-co
2000-03-19 New Orleans Arena, New Orleans, LA - /gig:2000-03-19-arena-new-orleans-la
2000-03-18 Pyramid Arena, Memphis, TN - /gig:2000-03-18-pyramid-arena-memphis-tn
2000-03-14 Alltel Arena, Little Rock, AR - /gig:2000-03-14-alltel-arena-little-rock-ar
2000-03-13 Reunion Arena, Dallas, TX - /gig:2000-03-13-reunion-arena-dallas-tx
2000-03-10 National Car Rental Center, Sunrise, FL - /gig:2000-03-10-national-car-rental-center-sunrise-fl
2000-03-09 National Car Rental Center, Sunrise, FL - /gig:2000-03-09-national-car-rental-center-sunrise-fl
2000-03-06 Ice Palace, Tampa, FL - /gig:2000-03-06-ice-palace-tampa-fl
2000-03-04 Orlando Arena, Orlando, FL - /gig:2000-03-04-arena-orlando-fl
2000-02-28 Bryce Jordan Center, University Park, PA - /gig:2000-02-28-bryce-jordan-center-university-park-pa
1999-12-20 McLoone's Rum Runner, Sea Bright, NJ - /gig:1999-12-20-mcloone-s-rum-runner-sea-bright-nj
1999-11-29 Target Center, Minneapolis, MN - /gig:1999-11-29-target-center-minneapolis-mn
1999-11-28 Target Center, Minneapolis, MN - /gig:1999-11-28-target-center-minneapolis-mn
1999-11-21 Pepsi Arena, Albany, NY - /gig:1999-11-21-pepsi-arena-albany-ny
1999-11-19 Marine Midland Arena, Buffalo, NY - /gig:1999-11-19-marine-midland-arena-buffalo-ny
1999-11-17 Value City Arena, Columbus, OH - /gig:1999-11-17-value-city-arena-columbus-oh
1999-11-15 Gund Arena, Cleveland, OH - /gig:1999-11-15-gund-arena-cleveland-oh
1999-11-14 Gund Arena, Cleveland, OH - /gig:1999-11-14-gund-arena-cleveland-oh
1999-11-10 Conseco Fieldhouse, Indianapolis, IN - /gig:1999-11-10-conseco-fieldhouse-indianapolis-in
1999-11-09 Bradley Center, Milwaukee, WI - /gig:1999-11-09-bradley-center-milwaukee-wi
1999-11-06 Fargodome, Fargo, ND - /gig:1999-11-06-fargodome-fargo-nd
1999-10-28 Oakland Arena, Oakland, CA - /gig:1999-10-28-arena-oakland-ca
1999-10-26 Oakland Arena, Oakland, CA - /gig:1999-10-26-arena-oakland-ca
1999-10-25 Oakland Arena, Oakland, CA - /gig:1999-10-25-arena-oakland-ca
1999-10-23 Staples Center, Los Angeles, CA - /gig:1999-10-23-staples-center-los-angeles-ca
1999-10-21 Staples Center, Los Angeles, CA - /gig:1999-10-21-staples-center-los-angeles-ca
1999-10-18 Staples Center, Los Angeles, CA - /gig:1999-10-18-staples-center-los-angeles-ca
1999-10-17 Staples Center, Los Angeles, CA - /gig:1999-10-17-staples-center-los-angeles-ca
1999-10-15 America West Arena, Phoenix, AZ - /gig:1999-10-15-america-west-arena-phoenix-az
1999-09-30 United Center, Chicago, IL - /gig:1999-09-30-united-center-chicago-il
1999-09-28 United Center, Chicago, IL - /gig:1999-09-28-united-center-chicago-il
1999-09-27 United Center, Chicago, IL - /gig:1999-09-27-united-center-chicago-il
1999-09-25 First Union Center, Philadelphia, PA - /gig:1999-09-25-first-union-center-philadelphia-pa
1999-09-24 First Union Spectrum, Philadelphia, PA - /gig:1999-09-24-first-union-spectrum-philadelphia-pa
1999-09-21 First Union Center, Philadelphia, PA - /gig:1999-09-21-first-union-center-philadelphia-pa
1999-09-20 First Union Center, Philadelphia, PA - /gig:1999-09-20-first-union-center-philadelphia-pa
1999-09-15 First Union Center, Philadelphia, PA - /gig:1999-09-15-first-union-center-philadelphia-pa
1999-09-13 First Union Center, Philadelphia, PA - /gig:1999-09-13-first-union-center-philadelphia-pa
1999-09-09 Palace Of Auburn Hills (The), Auburn Hills, MI - /gig:1999-09-09-palace-auburn-hills-mi
1999-09-08 Palace Of Auburn Hills (The), Auburn Hills, MI - /gig:1999-09-08-palace-auburn-hills-mi
1999-09-03 MCI Center, Washington, DC - /gig:1999-09-03-mci-center-washington-dc
1999-09-01 MCI Center, Washington, DC - /gig:1999-09-01-mci-center-washington-dc
1999-08-31 MCI Center, Washington, DC - /gig:1999-08-31-mci-center-washington-dc
1999-08-27 FleetCenter, Boston, MA - /gig:1999-08-27-fleetcenter-boston-ma
1999-08-26 FleetCenter, Boston, MA - /gig:1999-08-26-fleetcenter-boston-ma
1999-08-24 FleetCenter, Boston, MA - /gig:1999-08-24-fleetcenter-boston-ma
1999-08-22 FleetCenter, Boston, MA - /gig:1999-08-22-fleetcenter-boston-ma
1999-08-21 FleetCenter, Boston, MA - /gig:1999-08-21-fleetcenter-boston-ma
1999-08-12 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-08-12-continental-airlines-arena-east-rutherford-nj
1999-08-11 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-08-11-continental-airlines-arena-east-rutherford-nj
1999-08-09 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-08-09-continental-airlines-arena-east-rutherford-nj
1999-08-07 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-08-07-continental-airlines-arena-east-rutherford-nj
1999-08-06 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-08-06-continental-airlines-arena-east-rutherford-nj
1999-08-04 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-08-04-continental-airlines-arena-east-rutherford-nj
1999-08-02 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-08-02-continental-airlines-arena-east-rutherford-nj
1999-08-01 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-08-01-continental-airlines-arena-east-rutherford-nj
1999-07-29 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-07-29-continental-airlines-arena-east-rutherford-nj
1999-07-27 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-07-27-continental-airlines-arena-east-rutherford-nj
1999-07-26 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-07-26-continental-airlines-arena-east-rutherford-nj
1999-07-24 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-07-24-continental-airlines-arena-east-rutherford-nj
1999-07-20 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-07-20-continental-airlines-arena-east-rutherford-nj
1999-07-18 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-07-18-continental-airlines-arena-east-rutherford-nj
1999-07-15 Continental Airlines Arena, East Rutherford, NJ - /gig:1999-07-15-continental-airlines-arena-east-rutherford-nj
1999-06-27 Valle Hovin Stadion, Oslo, Norway - /gig:1999-06-27-valle-hovin-stadion-oslo-norway
1999-06-26 Parken Stadium, Copenhagen, Denmark - /gig:1999-06-26-parken-stadium-copenhagen-denmark
1999-06-24 Stockholms Stadion, Stockholm, Sweden - /gig:1999-06-24-stockholms-stadion-stockholm-sweden
1999-06-23 Stockholms Stadion, Stockholm, Sweden - /gig:1999-06-23-stockholms-stadion-stockholm-sweden
1999-06-20 Gelredome, Arnhem, The Netherlands - /gig:1999-06-20-gelredome-arnhem-netherlands
1999-06-19 Gelredome, Arnhem, The Netherlands - /gig:1999-06-19-gelredome-arnhem-netherlands
1999-06-17 Weserstadion, Bremen, Germany - /gig:1999-06-17-weserstadion-bremen-germany
1999-06-15 Stadion Am Bieberer Berg, Offenbach, Germany - /gig:1999-06-15-stadion-am-bieberer-berg-offenbach-germany
1999-06-13 Bruno-Plache-Stadion, Leipzig, Germany - /gig:1999-06-13-bruno-plache-stadion-leipzig-germany
1999-06-11 Stadio Luigi Ferraris, Genoa, Italy - /gig:1999-06-11-stadio-luigi-ferraris-genoa-italy
1999-06-07 Estadio De La Comunidad De Madrid, Madrid, Spain - /gig:1999-06-07-estadio-de-la-comunidad-madrid-spain
1999-06-05 Estadio La Romareda, Zaragoza, Spain - /gig:1999-06-05-estadio-la-romareda-zaragoza-spain
1999-06-03 Palais Omnisports De Paris-Bercy, Paris, France - /gig:1999-06-03-palais-omnisports-paris-france
1999-06-02 Palais Omnisports De Paris-Bercy, Paris, France - /gig:1999-06-02-palais-omnisports-paris-france
1999-05-30 Parkbühne Wuhlheide, Berlin, Germany - /gig:1999-05-30-parkbuhne-wuhlheide-berlin-germany
1999-05-29 Parkbühne Wuhlheide, Berlin, Germany - /gig:1999-05-29-parkbuhne-wuhlheide-berlin-germany
1999-05-27 Flanders Expo, Ghent, Belgium - /gig:1999-05-27-flanders-expo-ghent-belgium
1999-05-25 RDS Arena, Dublin, Ireland - /gig:1999-05-25-rds-arena-dublin-ireland
1999-05-23 Earls Court, London, England - /gig:1999-05-23-earls-court-london-england
1999-05-21 Earls Court, London, England - /gig:1999-05-21-earls-court-london-england
1999-05-19 Earls Court, London, England - /gig:1999-05-19-earls-court-london-england
1999-05-18 Earls Court, London, England - /gig:1999-05-18-earls-court-london-england
1999-05-16 NEC Arena, Birmingham, England - /gig:1999-05-16-nec-arena-birmingham-england
1999-05-02 Manchester Evening News Arena, Manchester, England - /gig:1999-05-02-evening-news-arena-manchester-england
1999-05-01 Manchester Evening News Arena, Manchester, England - /gig:1999-05-01-evening-news-arena-manchester-england
1999-04-28 Halle Tony Garnier, Lyon, France - /gig:1999-04-28-halle-tony-garnier-lyon-france
1999-04-26 Hallenstadion, Zurich, Switzerland - /gig:1999-04-26-hallenstadion-zurich-switzerland
1999-04-24 Wiener Stadthalle, Vienna, Austria - /gig:1999-04-24-wiener-stadthalle-vienna-austria
1999-04-23 Donau Arena, Regensburg, Germany - /gig:1999-04-23-donau-arena-regensburg-germany
1999-04-20 FilaForum, Milan, Italy - /gig:1999-04-20-filaforum-milan-italy
1999-04-19 FilaForum, Milan, Italy - /gig:1999-04-19-filaforum-milan-italy
1999-04-17 PalaMalaguti, Bologna, Italy - /gig:1999-04-17-palamalaguti-bologna-italy
1999-04-15 Kölnarena, Cologne, Germany - /gig:1999-04-15-kolnarena-cologne-germany
1999-04-13 Olympiahalle, Munich, Germany - /gig:1999-04-13-olympiahalle-munich-germany
1999-04-11 Palau Sant Jordi, Barcelona, Spain - /gig:1999-04-11-palau-sant-jordi-barcelona-spain
1999-04-09 Palau Sant Jordi, Barcelona, Spain - /gig:1999-04-09-palau-sant-jordi-barcelona-spain
1999-03-15 Waldorf-Astoria Hotel, New York City, NY - /gig:1999-03-15-waldorf-astoria-hotel-new-york-city-ny
1999-02-26 Rockefeller Center, GE Building, Studio 6A, New York City, NY - /gig:1999-02-26-rockefeller-center-new-york-city-ny
1998-12-14 TVE Studios, Madrid, Spain - /gig:1998-12-14-tve-studios-madrid-spain
1998-12-11 PalaDozza, Bologna, Italy - /gig:1998-12-11-paladozza-bologna-italy
1998-12-10 Palais Omnisports De Paris-Bercy, Paris, France - /gig:1998-12-10-palais-omnisports-paris-france
1998-12-09 Canal+ Studios, Paris, France - /gig:1998-12-09-canal-studios-paris-france
1998-12-08 TV4 Studios, Stockholm, Sweden - /gig:1998-12-08-tv4-studios-stockholm-sweden
1998-12-07 RadioEins Studio, Potsdam, Germany - /gig:1998-12-07-radioeins-studio-potsdam-germany
1998-11-20 WNET Studios, New York City, NY - /gig:1998-11-20-wnet-studios-new-york-city-ny
1998-04-04 Bay Street Theatre, Sag Harbor, NY - /gig:1998-04-04-bay-street-theatre-sag-harbor-ny
1998-03-02 Nick's Fat City, Pittsburgh, PA - /gig:1998-03-02-nick-s-fat-city-pittsburgh-pa
1998-02-06 Tradewinds, Sea Bright, NJ - /gig:1998-02-06-tradewinds-sea-bright-nj
1998-01-31 Count Basie Theatre, Red Bank, NJ - /gig:1998-01-31-count-basie-theatre-red-bank-nj
1998-01-22 Sony Music Studios, New York City, NY - /gig:1998-01-22-sony-music-studios-new-york-city-ny
1997-12-07 John F. Kennedy Center For The Performing Arts, Washington, DC - /gig:1997-12-07-john-f-kennedy-center-washington-dc
1997-09-04 Radio City Music Hall, New York City, NY - /gig:1997-09-04-radio-city-music-hall-new-york-city-ny
1997-05-26 Palais Des Congrès De Paris, Paris, France - /gig:1997-05-26-palais-des-congres-paris-france
1997-05-25 Palais Des Congrès De Paris, Paris, France - /gig:1997-05-25-palais-des-congres-paris-france
1997-05-22 Teatro Augusteo, Naples, Italy - /gig:1997-05-22-teatro-augusteo-naples-italy
1997-05-21 Teatro Verdi, Florence, Italy - /gig:1997-05-21-teatro-verdi-florence-italy
1997-05-19 Zénith Oméga, Toulon, France - /gig:1997-05-19-zenith-omega-toulon-france
1997-05-18 Palais Des Congrès Acropolis, Nice, France - /gig:1997-05-18-palais-des-congres-acropolis-nice-france
1997-05-16 Opéra Berlioz, Le Corum, Montpellier, France - /gig:1997-05-16-opera-berlioz-montpellier-france
1997-05-15 Auditorium Maurice-Ravel, Lyon, France - /gig:1997-05-15-auditorium-maurice-ravel-lyon-france
1997-05-12 Congress Centre, Prague, Czech Republic - /gig:1997-05-12-congress-centre-prague-czech-republic
1997-05-10 Sala Kongresowa, Warsaw, Poland - /gig:1997-05-10-sala-kongresowa-warsaw-poland
1997-05-09 Sala Kongresowa, Warsaw, Poland - /gig:1997-05-09-sala-kongresowa-warsaw-poland
1997-05-07 Austria Center Vienna, Vienna, Austria - /gig:1997-05-07-center-vienna-austria
1997-05-06 Austria Center Vienna, Vienna, Austria - /gig:1997-05-06-center-vienna-austria
1997-05-05 Grand Hôtel, Stockholm, Sweden - /gig:1997-05-05-grand-hotel-stockholm-sweden
1997-03-08 Tradewinds, Sea Bright, NJ - /gig:1997-03-08-tradewinds-sea-bright-nj
1997-02-26 Madison Square Garden, New York City, NY - /gig:1997-02-26-madison-square-garden-new-york-city-ny
1997-02-17 Palais Theatre, Melbourne, Australia - /gig:1997-02-17-palais-theatre-melbourne-australia
1997-02-16 Palais Theatre, Melbourne, Australia - /gig:1997-02-16-palais-theatre-melbourne-australia
1997-02-15 Palais Theatre, Melbourne, Australia - /gig:1997-02-15-palais-theatre-melbourne-australia
1997-02-12 Capitol Theatre, Sydney, Australia - /gig:1997-02-12-capitol-theatre-sydney-australia
1997-02-11 Capitol Theatre, Sydney, Australia - /gig:1997-02-11-capitol-theatre-sydney-australia
1997-02-10 Capitol Theatre, Sydney, Australia - /gig:1997-02-10-capitol-theatre-sydney-australia
